Unnamed: 0,arch_id,conf
13401,13401,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|none~1|none~2|', 'num_classes': 120}"
13402,13402,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13403,13403,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13404,13404,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|', 'num_classes': 120}"
13405,13405,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13406,13406,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13407,13407,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13408,13408,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|', 'num_classes': 120}"
13409,13409,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13410,13410,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|', 'num_classes': 120}"
13411,13411,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|', 'num_classes': 120}"
13412,13412,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13413,13413,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13414,13414,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|', 'num_classes': 120}"
13415,13415,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13416,13416,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13417,13417,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13418,13418,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|', 'num_classes': 120}"
13419,13419,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13420,13420,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|', 'num_classes': 120}"
13421,13421,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|skip_connect~1|none~2|', 'num_classes': 120}"
13422,13422,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13423,13423,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13424,13424,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|', 'num_classes': 120}"
13425,13425,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13426,13426,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13427,13427,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|', 'num_classes': 120}"
13428,13428,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|', 'num_classes': 120}"
13429,13429,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|none~1|+|none~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13430,13430,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|none~2|', 'num_classes': 120}"
13431,13431,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13432,13432,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13433,13433,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|', 'num_classes': 120}"
13434,13434,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|', 'num_classes': 120}"
13435,13435,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|none~2|', 'num_classes': 120}"
13436,13436,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13437,13437,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|', 'num_classes': 120}"
13438,13438,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|', 'num_classes': 120}"
13439,13439,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13440,13440,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13441,13441,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|', 'num_classes': 120}"
13442,13442,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|', 'num_classes': 120}"
13443,13443,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13444,13444,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|none~1|skip_connect~2|', 'num_classes': 120}"
13445,13445,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13446,13446,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|', 'num_classes': 120}"
13447,13447,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|skip_connect~2|', 'num_classes': 120}"
13448,13448,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|', 'num_classes': 120}"
13449,13449,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|', 'num_classes': 120}"
13450,13450,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|', 'num_classes': 120}"
13451,13451,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13452,13452,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13453,13453,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|none~1|nor_conv_1x1~2|', 'num_classes': 120}"
13454,13454,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13455,13455,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|none~2|', 'num_classes': 120}"
13456,13456,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|', 'num_classes': 120}"
13457,13457,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13458,13458,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13459,13459,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13460,13460,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|', 'num_classes': 120}"
13461,13461,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13462,13462,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13463,13463,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|', 'num_classes': 120}"
13464,13464,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13465,13465,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13466,13466,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13467,13467,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|', 'num_classes': 120}"
13468,13468,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13469,13469,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|', 'num_classes': 120}"
13470,13470,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|none~2|', 'num_classes': 120}"
13471,13471,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13472,13472,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|', 'num_classes': 120}"
13473,13473,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|none~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13474,13474,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13475,13475,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13476,13476,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|', 'num_classes': 120}"
13477,13477,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|', 'num_classes': 120}"
13478,13478,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13479,13479,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13480,13480,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|nor_conv_3x3~2|', 'num_classes': 120}"
13481,13481,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|', 'num_classes': 120}"
13482,13482,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|', 'num_classes': 120}"
13483,13483,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13484,13484,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|', 'num_classes': 120}"
13485,13485,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|', 'num_classes': 120}"
13486,13486,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|none~0|skip_connect~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13487,13487,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|', 'num_classes': 120}"
13488,13488,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|', 'num_classes': 120}"
13489,13489,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13490,13490,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13491,13491,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|none~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13492,13492,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|', 'num_classes': 120}"
13493,13493,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|', 'num_classes': 120}"
13494,13494,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|', 'num_classes': 120}"
13495,13495,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|nor_conv_1x1~2|', 'num_classes': 120}"
13496,13496,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13497,13497,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13498,13498,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13499,13499,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13500,13500,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|none~0|none~1|nor_conv_1x1~2|', 'num_classes': 120}"
13501,13501,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|', 'num_classes': 120}"
13502,13502,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13503,13503,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|', 'num_classes': 120}"
13504,13504,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|', 'num_classes': 120}"
13505,13505,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13506,13506,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|', 'num_classes': 120}"
13507,13507,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|', 'num_classes': 120}"
13508,13508,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|none~2|', 'num_classes': 120}"
13509,13509,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|', 'num_classes': 120}"
13510,13510,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|', 'num_classes': 120}"
13511,13511,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|', 'num_classes': 120}"
13512,13512,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|none~2|', 'num_classes': 120}"
13513,13513,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|', 'num_classes': 120}"
13514,13514,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|', 'num_classes': 120}"
13515,13515,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|', 'num_classes': 120}"
13516,13516,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
13517,13517,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|', 'num_classes': 120}"
13518,13518,"{'name': 'infer.tiny', 'C': 16, 'N': 5, 'arch_str': '|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|', 'num_classes': 120}"
